               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.024524,           0.0043523,            0.030762,             0.56217,             0.59452,             0.50404,             0.41641,            0.019357,           0.0037135,            0.037564,           0.0057907,           0.0057907,           0.0057907
                 157,            0.025922,           0.0046159,            0.028744,             0.50023,                0.57,             0.50329,             0.41902,            0.021408,           0.0037715,            0.038744,           0.0057488,           0.0057488,           0.0057488
                 158,            0.029379,           0.0046023,            0.027115,             0.61754,             0.51987,             0.49985,             0.41031,             0.02093,           0.0037077,            0.038228,            0.005707,            0.005707,            0.005707
                 159,            0.025812,           0.0044964,            0.030151,             0.57497,             0.55967,              0.4857,             0.40135,            0.020322,           0.0037405,            0.037967,           0.0056653,           0.0056653,           0.0056653
                 160,              0.0281,           0.0045567,            0.027518,             0.56134,             0.59912,             0.51651,             0.41427,            0.020558,            0.003716,            0.037283,           0.0056236,           0.0056236,           0.0056236
                 161,            0.027042,           0.0043186,             0.02685,             0.68354,             0.50576,             0.49085,             0.39807,            0.020469,           0.0037623,            0.038426,           0.0055819,           0.0055819,           0.0055819
                 162,            0.026776,           0.0044601,            0.029651,             0.49275,             0.56655,              0.4864,              0.3889,             0.02092,           0.0037456,            0.038181,           0.0055403,           0.0055403,           0.0055403
                 163,            0.027055,           0.0043534,             0.02913,             0.50237,             0.57824,             0.50016,             0.40651,            0.022353,           0.0036667,             0.03844,           0.0054987,           0.0054987,           0.0054987
                 164,            0.028782,           0.0044061,            0.028703,             0.56309,             0.57606,              0.5042,             0.41518,            0.021113,           0.0035774,            0.039879,           0.0054571,           0.0054571,           0.0054571
                 165,            0.025618,           0.0043872,            0.028474,             0.55261,              0.5747,             0.49902,             0.40997,            0.019907,           0.0037085,            0.039654,           0.0054157,           0.0054157,           0.0054157
                 166,            0.024842,           0.0044831,            0.027311,             0.52251,             0.58902,             0.49409,             0.41074,            0.018053,           0.0037065,            0.039842,           0.0053743,           0.0053743,           0.0053743
                 167,            0.023855,           0.0044508,             0.02713,             0.48353,             0.59351,             0.47381,             0.39768,             0.01787,           0.0036894,            0.041213,           0.0053329,           0.0053329,           0.0053329
                 168,            0.025337,            0.004256,            0.027598,             0.46525,             0.63119,             0.48919,             0.40414,            0.020477,           0.0037008,            0.039867,           0.0052917,           0.0052917,           0.0052917
                 169,            0.025556,           0.0043789,            0.026995,             0.46946,               0.619,             0.50069,             0.41194,            0.020265,           0.0036477,            0.039335,           0.0052505,           0.0052505,           0.0052505
                 170,            0.025813,           0.0042048,             0.02688,             0.51821,              0.5381,             0.48043,             0.39901,            0.018685,           0.0036562,            0.039996,           0.0052094,           0.0052094,           0.0052094
                 171,             0.02482,           0.0041928,            0.026556,             0.52577,             0.55424,             0.49864,             0.41546,            0.019178,           0.0037632,            0.039901,           0.0051684,           0.0051684,           0.0051684
                 172,            0.024448,           0.0043286,             0.02712,             0.62202,             0.51209,             0.50605,             0.42146,            0.019404,           0.0037603,            0.039527,           0.0051274,           0.0051274,           0.0051274
                 173,            0.024622,           0.0041541,            0.025814,             0.53194,             0.53263,             0.52072,             0.42878,            0.021192,           0.0036916,            0.037706,           0.0050866,           0.0050866,           0.0050866
                 174,            0.025798,           0.0042709,            0.027095,             0.55883,             0.51305,             0.52808,             0.42774,            0.020307,           0.0037296,            0.038974,           0.0050459,           0.0050459,           0.0050459
                 175,            0.023977,           0.0043405,            0.027378,             0.50569,             0.55459,             0.51498,             0.42726,            0.018555,           0.0035931,            0.038887,           0.0050052,           0.0050052,           0.0050052
                 176,            0.022949,           0.0042873,            0.025426,             0.49255,             0.58544,             0.53145,             0.44561,            0.018299,           0.0035318,            0.038186,           0.0049647,           0.0049647,           0.0049647
                 177,            0.025947,           0.0042179,            0.025211,              0.5103,             0.56705,             0.52905,             0.44736,            0.019751,           0.0034909,            0.038109,           0.0049243,           0.0049243,           0.0049243
                 178,            0.024793,           0.0042706,            0.024782,             0.50318,              0.5824,             0.52448,             0.43965,            0.018716,           0.0034393,            0.037981,            0.004884,            0.004884,            0.004884
                 179,             0.02374,           0.0042121,            0.025451,             0.60625,             0.51981,             0.53739,             0.44592,            0.018271,           0.0034185,            0.037573,           0.0048439,           0.0048439,           0.0048439
                 180,            0.023739,           0.0044074,            0.026493,              0.5516,             0.57954,             0.54632,             0.46055,            0.017788,           0.0034157,            0.037645,           0.0048038,           0.0048038,           0.0048038
                 181,            0.024168,           0.0042304,            0.024279,             0.54487,              0.5952,             0.52806,             0.44211,            0.018044,           0.0034489,            0.038138,           0.0047639,           0.0047639,           0.0047639
                 182,            0.024059,           0.0040992,            0.023463,             0.57923,             0.54124,              0.5357,             0.44615,            0.018562,           0.0034525,            0.038848,           0.0047242,           0.0047242,           0.0047242
                 183,             0.02475,           0.0040666,            0.022863,             0.57399,             0.51255,             0.51283,             0.42184,            0.018853,           0.0034968,             0.03896,           0.0046845,           0.0046845,           0.0046845
                 184,            0.025152,           0.0044296,             0.02422,              0.5248,             0.58494,              0.5043,             0.42093,            0.018706,           0.0034971,            0.039215,            0.004645,            0.004645,            0.004645
                 185,            0.025738,           0.0041162,            0.023197,             0.49756,             0.60385,             0.49956,             0.41107,            0.020457,           0.0035461,            0.040036,           0.0046057,           0.0046057,           0.0046057
                 186,             0.02702,           0.0041379,            0.026255,             0.54205,             0.55891,             0.50709,             0.42116,            0.019214,           0.0034694,            0.040703,           0.0045665,           0.0045665,           0.0045665
                 187,            0.025371,           0.0043477,              0.0224,             0.62398,             0.47271,             0.53156,             0.43314,            0.020246,           0.0034783,            0.040766,           0.0045275,           0.0045275,           0.0045275
                 188,            0.023685,           0.0041566,            0.024203,             0.63457,             0.52272,             0.52915,             0.43064,            0.019377,           0.0034849,            0.039196,           0.0044886,           0.0044886,           0.0044886
                 189,            0.024223,            0.003984,             0.02466,             0.57775,             0.53768,             0.54039,             0.44765,            0.018379,           0.0034439,            0.038984,           0.0044499,           0.0044499,           0.0044499
                 190,            0.024421,           0.0040862,            0.023795,             0.60376,             0.53645,             0.54767,             0.45339,            0.019269,           0.0035711,             0.03798,           0.0044114,           0.0044114,           0.0044114
                 191,            0.023037,           0.0041043,            0.023831,             0.61703,             0.53388,             0.53506,              0.4484,            0.017401,           0.0034666,            0.039355,           0.0043731,           0.0043731,           0.0043731
                 192,              0.0238,           0.0041586,            0.023301,             0.59758,             0.55644,             0.50821,             0.41782,            0.018205,           0.0035267,            0.038598,           0.0043349,           0.0043349,           0.0043349
                 193,            0.023736,           0.0041464,            0.022491,             0.61299,              0.5702,             0.51997,              0.4394,            0.017878,            0.003535,            0.039161,           0.0042969,           0.0042969,           0.0042969
                 194,            0.023003,           0.0040458,            0.023645,             0.54343,             0.59888,             0.51172,             0.42675,            0.017585,           0.0035396,            0.038666,           0.0042591,           0.0042591,           0.0042591
                 195,             0.02402,           0.0041855,            0.022986,             0.47347,             0.54553,              0.4933,             0.41171,             0.01843,           0.0036175,            0.040241,           0.0042215,           0.0042215,           0.0042215
                 196,             0.02374,           0.0039211,              0.0209,             0.62584,             0.49607,             0.50504,             0.42581,            0.018051,           0.0036383,            0.040548,            0.004184,            0.004184,            0.004184
                 197,            0.023897,           0.0041049,            0.022317,             0.49303,             0.55613,             0.49562,             0.41023,            0.019372,           0.0036952,            0.041032,           0.0041468,           0.0041468,           0.0041468
                 198,             0.02375,           0.0041122,            0.021614,             0.65909,             0.51376,             0.55417,             0.46915,              0.0185,           0.0033842,            0.039137,           0.0041098,           0.0041098,           0.0041098
                 199,            0.024153,           0.0042146,             0.02251,             0.65722,             0.50639,             0.53321,             0.44368,            0.019326,            0.003408,             0.03973,            0.004073,            0.004073,            0.004073
                 200,            0.023804,             0.00392,            0.021449,             0.56099,             0.54727,             0.51696,             0.43615,             0.01861,           0.0035076,            0.038827,           0.0040364,           0.0040364,           0.0040364
                 201,            0.023681,            0.004106,            0.022818,             0.48605,             0.58751,             0.51562,             0.43643,            0.018021,           0.0035731,            0.037677,               0.004,               0.004,               0.004
                 202,            0.025019,           0.0042936,            0.024646,             0.43068,             0.60021,              0.5197,             0.42603,            0.020306,           0.0036629,            0.038786,           0.0039638,           0.0039638,           0.0039638
                 203,            0.025001,           0.0042892,            0.022342,             0.65625,             0.50625,             0.52495,             0.43632,            0.018352,           0.0035689,            0.037039,           0.0039279,           0.0039279,           0.0039279
                 204,            0.023567,           0.0040201,            0.022434,             0.68007,             0.47712,             0.52807,              0.4286,            0.018969,           0.0035618,            0.037344,           0.0038922,           0.0038922,           0.0038922
                 205,            0.023871,           0.0044097,            0.021711,             0.60497,              0.5519,             0.52984,             0.44379,            0.018674,           0.0036421,            0.038135,           0.0038567,           0.0038567,           0.0038567
                 206,            0.021751,           0.0040018,            0.023019,             0.47028,             0.60713,             0.54521,             0.45014,            0.018463,           0.0035702,            0.037399,           0.0038214,           0.0038214,           0.0038214
                 207,            0.022389,           0.0040962,            0.022303,             0.45079,             0.56416,              0.4976,             0.41322,            0.018737,           0.0036693,            0.040375,           0.0037864,           0.0037864,           0.0037864
                 208,              0.0236,             0.00411,            0.021406,             0.54325,             0.50366,             0.51503,             0.42341,            0.017813,           0.0037053,            0.038023,           0.0037517,           0.0037517,           0.0037517
                 209,            0.021317,           0.0037818,            0.020907,             0.62403,             0.47874,             0.51009,             0.43108,            0.017734,           0.0037125,            0.039021,           0.0037171,           0.0037171,           0.0037171
                 210,            0.023822,           0.0040941,            0.021933,             0.59932,             0.49258,             0.52054,             0.43932,            0.018818,           0.0035579,            0.038448,           0.0036829,           0.0036829,           0.0036829
                 211,            0.025138,           0.0039671,            0.020275,              0.5417,             0.53072,             0.52613,             0.43833,            0.019425,           0.0036278,            0.038873,           0.0036489,           0.0036489,           0.0036489
                 212,            0.022457,           0.0039476,             0.02069,             0.56746,             0.50937,             0.51565,             0.43445,            0.018088,           0.0034387,            0.039935,           0.0036151,           0.0036151,           0.0036151
                 213,            0.024626,           0.0041238,            0.020544,             0.58115,             0.50828,             0.53563,             0.44838,              0.0182,            0.003427,            0.039635,           0.0035816,           0.0035816,           0.0035816
                 214,            0.022819,           0.0038805,            0.020811,             0.42162,             0.65898,             0.51659,             0.43145,            0.017142,           0.0034822,            0.040701,           0.0035484,           0.0035484,           0.0035484
                 215,            0.020758,           0.0042324,            0.021578,             0.56943,             0.50643,             0.51169,             0.43485,              0.0167,           0.0034832,              0.0396,           0.0035154,           0.0035154,           0.0035154
                 216,            0.021574,            0.004021,            0.018802,             0.59994,              0.4896,             0.53063,             0.45275,             0.01664,           0.0035343,            0.039202,           0.0034827,           0.0034827,           0.0034827
                 217,             0.02258,           0.0038318,            0.020541,             0.61597,              0.5146,             0.55181,             0.46423,            0.017613,           0.0034938,            0.037523,           0.0034503,           0.0034503,           0.0034503
                 218,            0.023501,           0.0039825,            0.020047,             0.66338,             0.49093,             0.55117,             0.47092,            0.017717,           0.0034667,             0.03695,           0.0034182,           0.0034182,           0.0034182
                 219,            0.022938,           0.0038048,            0.018835,             0.62631,             0.50808,             0.54576,             0.45696,            0.018836,             0.00349,            0.038397,           0.0033863,           0.0033863,           0.0033863
                 220,            0.021714,           0.0039519,            0.019174,             0.63507,             0.52648,             0.54756,             0.46561,            0.018077,           0.0034808,              0.0376,           0.0033548,           0.0033548,           0.0033548
                 221,            0.022169,           0.0042985,            0.019154,             0.60424,             0.51268,             0.55213,             0.46566,            0.017011,           0.0034395,            0.037496,           0.0033235,           0.0033235,           0.0033235
                 222,            0.021944,           0.0039712,            0.019475,             0.62665,             0.50262,             0.54666,             0.45999,            0.017384,           0.0034613,            0.037507,           0.0032925,           0.0032925,           0.0032925
                 223,            0.022677,           0.0040938,            0.017638,             0.56767,             0.52753,             0.54012,             0.44489,            0.017725,            0.003467,             0.03753,           0.0032618,           0.0032618,           0.0032618
                 224,            0.021514,           0.0040929,            0.021316,             0.56317,             0.48827,             0.55061,             0.45652,            0.017482,           0.0034815,            0.037764,           0.0032314,           0.0032314,           0.0032314
                 225,            0.021481,           0.0039013,            0.018431,              0.6085,             0.48232,             0.55299,             0.46781,            0.016997,           0.0035706,            0.040242,           0.0032013,           0.0032013,           0.0032013
                 226,            0.021379,           0.0038839,            0.020798,             0.60331,             0.51826,             0.54579,             0.45952,            0.017092,            0.003652,             0.03954,           0.0031716,           0.0031716,           0.0031716
                 227,            0.020736,           0.0040676,            0.019052,             0.53831,             0.53225,             0.53878,             0.45861,             0.01659,           0.0035474,            0.039784,           0.0031421,           0.0031421,           0.0031421
                 228,            0.022065,           0.0037574,            0.017571,             0.62992,             0.52132,             0.53468,             0.45517,            0.016556,           0.0035425,            0.039011,            0.003113,            0.003113,            0.003113
                 229,             0.02102,           0.0038429,            0.020183,             0.60471,             0.51242,             0.54494,             0.46409,            0.016987,           0.0035076,            0.038502,           0.0030841,           0.0030841,           0.0030841
                 230,            0.022259,           0.0040457,            0.018857,             0.66723,             0.50498,             0.53695,             0.45632,            0.016883,           0.0035152,            0.038586,           0.0030556,           0.0030556,           0.0030556
                 231,            0.021702,           0.0039416,            0.018182,             0.67735,             0.49202,             0.53355,             0.45147,            0.016715,           0.0035004,            0.038702,           0.0030274,           0.0030274,           0.0030274
                 232,            0.020471,           0.0036789,            0.017867,             0.50406,             0.59267,             0.53589,             0.45354,            0.016946,            0.003548,            0.038522,           0.0029996,           0.0029996,           0.0029996
                 233,            0.020979,           0.0039056,            0.018184,             0.48927,             0.58804,             0.52655,             0.44818,            0.016817,           0.0035385,             0.03877,            0.002972,            0.002972,            0.002972
                 234,            0.021979,           0.0039655,            0.018189,             0.49648,             0.57058,             0.54346,             0.46492,              0.0164,           0.0034492,            0.038735,           0.0029448,           0.0029448,           0.0029448
                 235,            0.021483,           0.0036303,            0.017174,             0.49318,             0.54898,             0.51239,             0.43137,            0.016389,            0.003419,            0.039363,           0.0029179,           0.0029179,           0.0029179
                 236,            0.021581,           0.0037967,            0.017703,             0.57699,             0.53267,             0.53712,             0.45541,             0.01739,           0.0034576,            0.038888,           0.0028914,           0.0028914,           0.0028914
                 237,            0.022279,           0.0038476,            0.017063,             0.63692,             0.53885,             0.54767,             0.46138,             0.01676,           0.0034586,            0.038854,           0.0028652,           0.0028652,           0.0028652
                 238,             0.02058,           0.0037981,            0.016024,             0.52944,             0.57516,             0.55717,              0.4766,            0.016005,           0.0034116,            0.038584,           0.0028394,           0.0028394,           0.0028394
                 239,            0.021171,           0.0039076,            0.017415,             0.63085,             0.52942,             0.52972,             0.44804,            0.016217,           0.0033912,             0.03883,           0.0028139,           0.0028139,           0.0028139
                 240,            0.020553,            0.003869,            0.016953,             0.49916,              0.6032,             0.53355,             0.45927,            0.016108,           0.0033867,            0.039486,           0.0027887,           0.0027887,           0.0027887
                 241,            0.020975,           0.0037634,            0.017639,             0.49199,             0.59445,             0.52299,             0.44415,            0.017365,             0.00342,             0.03944,           0.0027639,           0.0027639,           0.0027639
                 242,            0.021649,           0.0037879,             0.01748,             0.56741,             0.56462,             0.52735,              0.4477,            0.016539,           0.0034452,              0.0398,           0.0027395,           0.0027395,           0.0027395
                 243,             0.02023,            0.003882,            0.018386,             0.47186,             0.61276,             0.53418,             0.44837,            0.016508,           0.0034641,            0.039532,           0.0027154,           0.0027154,           0.0027154
                 244,            0.021187,           0.0038257,            0.014319,             0.55846,             0.49295,             0.51963,             0.43464,            0.015928,           0.0034017,            0.039013,           0.0026917,           0.0026917,           0.0026917
                 245,            0.021696,           0.0038678,            0.017299,               0.416,             0.67016,             0.50829,             0.42762,            0.016552,           0.0033107,            0.038987,           0.0026683,           0.0026683,           0.0026683
                 246,            0.021032,           0.0037547,            0.016626,             0.50755,             0.55029,             0.52122,             0.44039,            0.016675,           0.0032796,            0.038972,           0.0026453,           0.0026453,           0.0026453
                 247,            0.021363,           0.0039199,            0.016261,             0.49208,             0.52942,             0.51121,             0.43098,            0.017315,           0.0032565,            0.038544,           0.0026227,           0.0026227,           0.0026227
                 248,            0.019984,           0.0035349,            0.015449,             0.49197,             0.51706,             0.51622,             0.43575,            0.016237,           0.0032547,            0.039721,           0.0026004,           0.0026004,           0.0026004
                 249,            0.020774,           0.0037656,            0.015982,             0.48821,             0.59712,             0.52944,             0.44842,            0.016136,           0.0032923,            0.040199,           0.0025785,           0.0025785,           0.0025785
                 250,            0.020787,            0.003683,            0.015682,             0.53299,             0.59577,             0.54929,             0.47002,            0.015585,           0.0033471,            0.038528,            0.002557,            0.002557,            0.002557
                 251,            0.019955,           0.0037392,            0.015922,             0.45371,             0.61542,             0.52324,             0.44153,             0.01616,           0.0033783,            0.039109,           0.0025359,           0.0025359,           0.0025359
                 252,            0.020769,           0.0035535,            0.014866,             0.51865,             0.52592,             0.51567,             0.43429,            0.017197,           0.0033321,            0.038707,           0.0025151,           0.0025151,           0.0025151
                 253,            0.020622,           0.0039311,            0.014856,             0.48286,             0.56696,             0.51854,             0.44529,            0.017141,           0.0033346,            0.039419,           0.0024948,           0.0024948,           0.0024948
                 254,             0.02004,           0.0035959,            0.014912,             0.57629,             0.55621,             0.53901,             0.45896,            0.016349,            0.003356,            0.037533,           0.0024748,           0.0024748,           0.0024748
                 255,            0.020541,           0.0038941,            0.015969,             0.56117,             0.55354,             0.52808,             0.44721,            0.016489,            0.003404,            0.037976,           0.0024552,           0.0024552,           0.0024552
                 256,            0.020643,           0.0037277,             0.01591,             0.50269,             0.56909,             0.52476,             0.44741,            0.015534,           0.0033721,            0.039075,            0.002436,            0.002436,            0.002436
                 257,            0.020643,           0.0034351,            0.016577,             0.52326,             0.58511,             0.51912,             0.43658,            0.016304,           0.0033748,            0.039063,           0.0024172,           0.0024172,           0.0024172
                 258,            0.021148,           0.0035985,            0.014744,             0.57807,             0.54853,             0.51609,             0.43999,            0.016317,           0.0033673,            0.039246,           0.0023987,           0.0023987,           0.0023987
                 259,            0.019514,           0.0037218,            0.013435,             0.52342,             0.58091,             0.51457,             0.43599,            0.016069,            0.003346,            0.039559,           0.0023807,           0.0023807,           0.0023807
                 260,             0.02066,           0.0037381,            0.015893,             0.53861,             0.56614,              0.5117,             0.42934,            0.016285,           0.0033892,            0.039026,           0.0023631,           0.0023631,           0.0023631
                 261,            0.020976,           0.0037387,            0.014668,             0.59444,             0.53635,             0.53664,             0.45682,            0.015623,           0.0033792,            0.038014,           0.0023458,           0.0023458,           0.0023458
                 262,            0.021317,           0.0035471,             0.01336,             0.48884,             0.58949,             0.53151,             0.45491,            0.016452,           0.0033611,             0.03778,            0.002329,            0.002329,            0.002329
                 263,            0.020939,           0.0038231,            0.014285,             0.59181,             0.51611,             0.51823,             0.43974,            0.016311,           0.0033696,            0.038676,           0.0023125,           0.0023125,           0.0023125
                 264,            0.020151,           0.0036669,            0.015383,             0.58236,             0.52084,             0.51467,             0.44067,            0.016286,           0.0033707,             0.03835,           0.0022965,           0.0022965,           0.0022965
                 265,            0.020473,           0.0037051,            0.015071,             0.53717,             0.55943,             0.51731,             0.43825,            0.016079,           0.0033977,             0.03846,           0.0022809,           0.0022809,           0.0022809
                 266,            0.019234,           0.0037633,            0.014792,             0.51804,             0.54573,             0.51246,             0.42813,            0.016774,              0.0034,             0.03938,           0.0022657,           0.0022657,           0.0022657
                 267,            0.021077,            0.003579,            0.013938,             0.50162,             0.55871,             0.51374,               0.433,            0.016715,           0.0034207,            0.038715,           0.0022509,           0.0022509,           0.0022509
                 268,            0.018935,           0.0035666,            0.014903,             0.42849,             0.64723,             0.51134,             0.43531,            0.016346,           0.0033785,            0.038716,           0.0022365,           0.0022365,           0.0022365
                 269,              0.0202,           0.0035993,            0.016375,             0.45267,              0.5673,             0.51375,             0.43805,            0.016399,            0.003343,            0.039267,           0.0022225,           0.0022225,           0.0022225
                 270,            0.020904,            0.003638,            0.014682,             0.45401,             0.62792,             0.52607,             0.44856,            0.016053,           0.0032756,            0.038739,           0.0022089,           0.0022089,           0.0022089
                 271,            0.020447,           0.0036814,            0.014114,              0.4394,             0.62529,               0.517,             0.43406,            0.016006,           0.0033004,            0.039133,           0.0021958,           0.0021958,           0.0021958
                 272,            0.020218,           0.0035667,            0.013224,             0.62959,             0.47328,             0.54565,             0.46137,            0.016151,           0.0033617,            0.038331,            0.002183,            0.002183,            0.002183
                 273,            0.021449,             0.00352,            0.013661,             0.43135,             0.66143,             0.53468,             0.45608,            0.016866,           0.0033157,            0.037715,           0.0021707,           0.0021707,           0.0021707
                 274,            0.021199,           0.0037538,            0.013845,             0.50397,             0.53136,              0.5159,             0.43143,              0.0161,            0.003325,            0.038083,           0.0021588,           0.0021588,           0.0021588
                 275,            0.021043,           0.0037497,            0.015095,             0.60694,              0.4778,             0.52515,             0.44733,            0.016528,           0.0033118,            0.037948,           0.0021473,           0.0021473,           0.0021473
                 276,            0.019676,           0.0036782,            0.014297,              0.4381,             0.64322,             0.52142,             0.44162,            0.015657,           0.0033251,            0.038634,           0.0021363,           0.0021363,           0.0021363
                 277,             0.02037,           0.0036461,            0.012752,             0.57061,             0.52663,             0.54641,             0.46644,            0.015409,           0.0033187,            0.038681,           0.0021257,           0.0021257,           0.0021257
                 278,            0.019212,           0.0036215,            0.014339,             0.52286,             0.54136,             0.52584,             0.45175,            0.015613,           0.0033456,            0.038723,           0.0021155,           0.0021155,           0.0021155
                 279,            0.019339,           0.0037266,            0.013311,             0.59094,             0.48234,             0.53187,             0.44719,            0.016394,           0.0033382,            0.039002,           0.0021057,           0.0021057,           0.0021057
                 280,            0.019806,            0.003588,            0.014815,             0.52279,             0.57268,             0.53277,             0.45397,            0.015842,           0.0033613,            0.038719,           0.0020963,           0.0020963,           0.0020963
                 281,            0.019952,           0.0033601,            0.013934,             0.54826,             0.56297,             0.52387,             0.44302,            0.016356,           0.0034095,            0.037973,           0.0020874,           0.0020874,           0.0020874
                 282,            0.020257,           0.0036866,             0.01353,              0.5226,             0.56007,             0.52583,             0.44584,            0.016082,           0.0033586,            0.038177,           0.0020789,           0.0020789,           0.0020789
                 283,            0.019795,            0.003871,            0.014416,             0.63514,             0.51317,             0.53603,             0.45042,             0.01611,             0.00343,            0.038284,           0.0020709,           0.0020709,           0.0020709
                 284,            0.018708,           0.0035243,            0.013376,             0.58441,              0.5404,             0.53884,              0.4623,            0.015078,           0.0034271,            0.038313,           0.0020632,           0.0020632,           0.0020632
                 285,            0.019237,            0.003565,            0.012221,             0.53599,             0.55037,             0.52724,             0.44609,             0.01578,           0.0033826,            0.038379,            0.002056,            0.002056,            0.002056
                 286,            0.019707,           0.0035119,            0.013681,             0.59439,             0.48685,             0.50845,             0.43323,             0.01567,           0.0033513,             0.03955,           0.0020492,           0.0020492,           0.0020492
                 287,            0.019852,           0.0037197,             0.01263,             0.53337,             0.50111,             0.52786,             0.44811,            0.015711,           0.0033488,            0.038254,           0.0020429,           0.0020429,           0.0020429
                 288,            0.018754,           0.0034835,            0.012767,             0.47186,             0.57712,             0.51284,             0.42948,            0.016552,           0.0033618,            0.038238,            0.002037,            0.002037,            0.002037
                 289,            0.019695,           0.0034968,            0.014028,             0.49846,             0.57453,             0.51054,             0.42893,            0.015722,           0.0032651,            0.037549,           0.0020315,           0.0020315,           0.0020315
                 290,            0.019254,            0.003426,            0.012874,             0.50466,             0.57836,             0.51681,             0.43283,            0.016079,           0.0032617,            0.036913,           0.0020265,           0.0020265,           0.0020265
                 291,            0.019316,           0.0036362,            0.012039,             0.46668,             0.66519,             0.51836,              0.4378,            0.015265,           0.0032564,            0.037119,           0.0020219,           0.0020219,           0.0020219
                 292,            0.020449,           0.0036399,            0.013367,             0.45637,             0.64339,             0.52715,               0.446,            0.015388,           0.0033252,            0.036914,           0.0020178,           0.0020178,           0.0020178
                 293,            0.019561,           0.0034297,            0.013259,             0.44011,             0.64428,             0.52819,             0.44853,            0.016102,           0.0033876,            0.035953,            0.002014,            0.002014,            0.002014
                 294,            0.020805,           0.0036363,            0.012119,              0.6215,             0.49965,             0.51576,             0.43953,            0.015819,            0.003382,            0.036679,           0.0020107,           0.0020107,           0.0020107
                 295,            0.019834,           0.0036874,            0.012587,             0.59247,             0.49716,             0.50747,             0.42774,            0.015195,           0.0034096,            0.038006,           0.0020079,           0.0020079,           0.0020079
                 296,             0.01933,           0.0034318,            0.013317,             0.45824,             0.60943,             0.50684,             0.42502,            0.016435,           0.0034408,            0.038705,           0.0020055,           0.0020055,           0.0020055
                 297,            0.020261,           0.0034911,            0.011628,             0.43383,             0.62425,             0.50743,             0.42597,            0.016748,           0.0033734,            0.038308,           0.0020035,           0.0020035,           0.0020035
                 298,            0.019505,            0.003376,             0.01145,             0.41737,             0.60527,             0.49985,             0.42075,            0.015728,            0.003377,            0.038405,            0.002002,            0.002002,            0.002002
                 299,            0.021632,           0.0037051,             0.01121,             0.43991,             0.60251,             0.50919,             0.42755,            0.017189,           0.0032932,            0.039126,           0.0020009,           0.0020009,           0.0020009
