               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.017584,           0.0055677,            0.011915,             0.55442,             0.61224,             0.59852,             0.50592,            0.014333,           0.0059889,            0.032691,           0.0027639,           0.0027639,           0.0027639
                  82,              0.0153,           0.0053735,            0.011998,             0.70684,              0.5303,             0.57093,             0.48741,            0.013951,           0.0058045,            0.032256,           0.0026917,           0.0026917,           0.0026917
                  83,            0.017196,           0.0055341,            0.011671,             0.53864,             0.63775,             0.57467,             0.48688,            0.014225,           0.0057706,            0.032025,           0.0026227,           0.0026227,           0.0026227
                  84,            0.016652,           0.0056369,             0.01231,             0.57796,             0.58757,              0.5749,             0.48409,             0.01456,           0.0057827,            0.033128,            0.002557,            0.002557,            0.002557
                  85,            0.015043,           0.0052209,            0.012364,              0.6105,             0.54106,             0.54849,             0.46774,            0.013718,            0.005582,            0.034263,           0.0024948,           0.0024948,           0.0024948
                  86,            0.015902,           0.0052106,            0.010998,             0.73476,             0.51505,              0.5725,              0.4847,            0.014049,           0.0057128,            0.032341,            0.002436,            0.002436,            0.002436
                  87,            0.015622,           0.0053157,            0.010867,             0.56578,             0.57148,              0.5687,             0.47931,            0.014322,           0.0056991,             0.03701,           0.0023807,           0.0023807,           0.0023807
                  88,            0.016241,           0.0053814,            0.011078,             0.63766,             0.57456,             0.58339,             0.49418,            0.014017,           0.0056583,            0.033374,            0.002329,            0.002329,            0.002329
                  89,            0.015408,           0.0053541,            0.011184,             0.54471,             0.64314,             0.57968,             0.48979,             0.01401,           0.0057612,            0.032618,           0.0022809,           0.0022809,           0.0022809
                  90,             0.01532,           0.0054876,            0.010796,             0.74986,             0.48211,             0.56152,              0.4796,            0.013728,           0.0057747,            0.034818,           0.0022365,           0.0022365,           0.0022365
                  91,            0.014758,           0.0052317,            0.010289,             0.56913,             0.63959,             0.57288,             0.48669,            0.013791,           0.0058229,             0.03161,           0.0021958,           0.0021958,           0.0021958
                  92,             0.01561,           0.0051384,            0.010353,             0.51474,             0.70284,             0.57279,             0.48392,            0.014452,           0.0057968,            0.032947,           0.0021588,           0.0021588,           0.0021588
                  93,            0.015871,           0.0053784,             0.01027,             0.71478,             0.51798,             0.57464,             0.49641,            0.013691,           0.0057148,            0.033169,           0.0021257,           0.0021257,           0.0021257
                  94,            0.014578,           0.0051865,            0.010723,             0.78761,             0.54544,             0.58871,             0.50515,            0.013799,           0.0057149,            0.030403,           0.0020963,           0.0020963,           0.0020963
                  95,            0.014684,           0.0051559,            0.010802,             0.78256,             0.55412,             0.59445,             0.51284,            0.013334,           0.0057001,            0.030545,           0.0020709,           0.0020709,           0.0020709
                  96,            0.015559,            0.005204,            0.010507,             0.78012,             0.52354,             0.59208,             0.50138,            0.014246,           0.0056792,            0.030769,           0.0020492,           0.0020492,           0.0020492
                  97,            0.014846,            0.004958,           0.0094256,             0.51374,             0.64153,             0.57914,             0.49558,            0.013293,           0.0056121,            0.031048,           0.0020315,           0.0020315,           0.0020315
                  98,            0.014603,           0.0047269,           0.0097635,             0.62233,             0.57882,             0.59045,             0.50808,            0.013301,           0.0055314,            0.031316,           0.0020178,           0.0020178,           0.0020178
                  99,            0.014965,           0.0051261,            0.010291,             0.53313,             0.63019,             0.59155,             0.50695,             0.01372,           0.0055806,            0.031707,           0.0020079,           0.0020079,           0.0020079
