               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.026121,           0.0047611,            0.043823,             0.83922,             0.31401,             0.41049,             0.33244,            0.021869,           0.0040319,            0.044763,           0.0042969,           0.0042969,           0.0042969
                  98,            0.027297,           0.0045705,            0.044256,             0.79522,             0.33388,             0.39179,             0.30296,            0.022714,           0.0041656,            0.044824,           0.0042215,           0.0042215,           0.0042215
                  99,            0.025691,           0.0048176,            0.041358,             0.51073,             0.52951,             0.38526,             0.31026,            0.021419,           0.0041149,            0.044711,           0.0041468,           0.0041468,           0.0041468
                 100,            0.025707,            0.004793,            0.044093,             0.69582,             0.43162,             0.40543,             0.32157,            0.020814,           0.0039381,            0.043969,            0.004073,            0.004073,            0.004073
                 101,            0.024847,           0.0047928,            0.040804,             0.87033,             0.29213,             0.40628,             0.32424,            0.020315,            0.003931,            0.044093,               0.004,               0.004,               0.004
                 102,             0.02522,           0.0047154,             0.04223,             0.85834,             0.30498,             0.40422,             0.32842,            0.019952,            0.003925,            0.044011,           0.0039279,           0.0039279,           0.0039279
                 103,            0.026053,           0.0047599,            0.042511,             0.67337,             0.43009,             0.39903,             0.32094,            0.019592,            0.004011,            0.043482,           0.0038567,           0.0038567,           0.0038567
                 104,            0.023591,           0.0047325,            0.040482,             0.64221,             0.47381,              0.4053,             0.32594,            0.019735,           0.0039095,            0.043068,           0.0037864,           0.0037864,           0.0037864
                 105,            0.025016,           0.0045665,            0.042707,             0.65358,             0.48762,             0.41177,             0.33468,            0.020009,            0.003937,            0.042863,           0.0037171,           0.0037171,           0.0037171
                 106,            0.023836,           0.0046249,            0.040938,             0.53633,             0.53508,             0.40845,             0.32871,            0.019702,           0.0039138,            0.043545,           0.0036489,           0.0036489,           0.0036489
                 107,            0.023324,           0.0046086,             0.04128,             0.70474,             0.40848,             0.42508,             0.34362,            0.018867,           0.0038376,            0.043173,           0.0035816,           0.0035816,           0.0035816
                 108,            0.023928,           0.0044001,            0.038904,             0.72456,             0.41313,             0.43623,             0.34812,            0.019011,           0.0038184,            0.042541,           0.0035154,           0.0035154,           0.0035154
                 109,            0.023573,           0.0044538,            0.040616,             0.67276,             0.46534,              0.4179,             0.33682,            0.020023,           0.0038847,             0.04277,           0.0034503,           0.0034503,           0.0034503
                 110,            0.022911,           0.0048086,            0.038588,             0.74751,             0.38039,             0.43409,              0.3518,            0.018159,            0.003819,            0.042838,           0.0033863,           0.0033863,           0.0033863
                 111,            0.023493,           0.0045132,            0.041114,              0.6789,             0.43417,             0.42907,             0.34889,            0.020203,           0.0037915,            0.042442,           0.0033235,           0.0033235,           0.0033235
                 112,            0.023322,           0.0044528,            0.041343,             0.79546,             0.32938,              0.4207,             0.33728,            0.018536,           0.0038666,              0.0427,           0.0032618,           0.0032618,           0.0032618
                 113,            0.022473,           0.0043909,            0.039397,             0.75193,             0.36898,             0.41391,             0.33885,            0.019047,           0.0037776,            0.042217,           0.0032013,           0.0032013,           0.0032013
                 114,            0.022988,           0.0044847,             0.03795,              0.5386,             0.54035,             0.41191,             0.33756,            0.019958,           0.0038131,            0.042113,           0.0031421,           0.0031421,           0.0031421
                 115,            0.025494,           0.0046041,            0.039034,             0.66039,             0.43824,               0.411,             0.33624,            0.021004,           0.0037679,            0.041859,           0.0030841,           0.0030841,           0.0030841
                 116,            0.022863,           0.0044236,            0.038499,             0.66316,             0.43009,             0.41462,             0.33987,            0.018986,            0.003693,            0.041702,           0.0030274,           0.0030274,           0.0030274
                 117,            0.023615,           0.0044545,            0.035216,             0.57173,             0.50446,             0.40914,             0.33003,            0.019488,           0.0037753,            0.042199,            0.002972,            0.002972,            0.002972
                 118,            0.022684,            0.004248,            0.036867,             0.50803,             0.54274,             0.41831,             0.34049,            0.018893,           0.0037434,            0.041664,           0.0029179,           0.0029179,           0.0029179
                 119,            0.024173,           0.0046767,            0.037687,             0.45959,             0.61931,             0.43329,             0.36118,            0.019568,           0.0037036,            0.041292,           0.0028652,           0.0028652,           0.0028652
                 120,             0.02258,           0.0043942,            0.037833,             0.45484,             0.60871,             0.42778,              0.3542,            0.019026,           0.0037622,            0.041554,           0.0028139,           0.0028139,           0.0028139
                 121,            0.023007,           0.0043918,            0.036751,             0.49573,             0.54521,              0.4442,             0.36643,             0.01915,           0.0037059,            0.041039,           0.0027639,           0.0027639,           0.0027639
                 122,             0.02258,           0.0042214,            0.034473,             0.75825,             0.35514,             0.42512,             0.35002,            0.017936,           0.0037167,            0.041406,           0.0027154,           0.0027154,           0.0027154
                 123,            0.023982,           0.0043135,            0.035191,             0.61616,             0.47148,             0.41881,             0.34871,            0.019363,           0.0036916,             0.04099,           0.0026683,           0.0026683,           0.0026683
                 124,            0.022615,           0.0044532,            0.036494,             0.68416,             0.42703,             0.42156,             0.34642,            0.018248,            0.003721,            0.040748,           0.0026227,           0.0026227,           0.0026227
                 125,            0.022652,           0.0042701,            0.034535,             0.69404,             0.43878,             0.43867,             0.36257,            0.018658,           0.0037094,            0.040192,           0.0025785,           0.0025785,           0.0025785
                 126,            0.022952,           0.0041654,            0.034942,             0.47119,             0.54146,             0.43777,             0.36764,            0.017634,           0.0035756,            0.040895,           0.0025359,           0.0025359,           0.0025359
                 127,            0.022045,           0.0043961,            0.034453,             0.53207,             0.56336,             0.46364,             0.38064,            0.019016,           0.0036487,            0.040095,           0.0024948,           0.0024948,           0.0024948
                 128,            0.022012,           0.0043894,            0.034195,             0.65989,             0.42638,             0.44825,             0.37654,            0.017822,           0.0036277,            0.039901,           0.0024552,           0.0024552,           0.0024552
                 129,            0.022614,           0.0042318,            0.033471,             0.58817,             0.50755,             0.45034,             0.37927,            0.018317,           0.0035598,            0.039407,           0.0024172,           0.0024172,           0.0024172
                 130,             0.02383,           0.0043695,            0.032178,             0.57423,             0.50806,             0.43608,             0.35681,            0.018753,           0.0035943,            0.039819,           0.0023807,           0.0023807,           0.0023807
                 131,            0.022613,           0.0041797,            0.034567,             0.57953,              0.5003,             0.43655,             0.35908,            0.018393,            0.003529,            0.039993,           0.0023458,           0.0023458,           0.0023458
                 132,            0.022045,           0.0042467,            0.032945,             0.51976,             0.53316,             0.43152,             0.34808,             0.01764,           0.0035773,            0.039976,           0.0023125,           0.0023125,           0.0023125
                 133,            0.021967,           0.0042571,            0.033644,              0.5545,             0.50013,              0.4419,             0.35792,             0.01832,           0.0036077,            0.039471,           0.0022809,           0.0022809,           0.0022809
                 134,            0.024265,           0.0044913,            0.033434,             0.55994,             0.48675,             0.42438,             0.34943,            0.018614,           0.0035359,            0.040225,           0.0022509,           0.0022509,           0.0022509
                 135,            0.022554,           0.0045477,            0.034657,             0.59211,             0.47438,             0.44207,             0.36919,            0.017632,           0.0034963,            0.039605,           0.0022225,           0.0022225,           0.0022225
                 136,            0.022026,           0.0044419,            0.032885,             0.59454,             0.47516,             0.44192,             0.36603,            0.017395,           0.0035231,            0.039907,           0.0021958,           0.0021958,           0.0021958
                 137,            0.021466,            0.004241,            0.032531,              0.5555,             0.52186,             0.44714,             0.37382,            0.017501,           0.0035176,             0.03968,           0.0021707,           0.0021707,           0.0021707
                 138,            0.022855,           0.0042658,            0.031445,             0.67686,             0.44545,             0.45103,             0.37576,            0.018341,           0.0035377,            0.039206,           0.0021473,           0.0021473,           0.0021473
                 139,            0.021452,           0.0043009,            0.032855,             0.72864,             0.41659,             0.45533,             0.38814,            0.016783,           0.0034495,            0.038604,           0.0021257,           0.0021257,           0.0021257
                 140,            0.022132,           0.0042257,            0.029649,             0.53875,             0.49186,             0.42665,             0.35191,            0.018418,           0.0036013,            0.039542,           0.0021057,           0.0021057,           0.0021057
                 141,            0.021546,           0.0042076,            0.031415,             0.54099,             0.52069,             0.43258,             0.36046,            0.017803,           0.0034604,            0.039043,           0.0020874,           0.0020874,           0.0020874
                 142,            0.022007,            0.004249,            0.031613,             0.55519,             0.49943,             0.43611,             0.35906,            0.018153,           0.0035405,            0.039032,           0.0020709,           0.0020709,           0.0020709
                 143,            0.023238,           0.0042538,            0.031762,             0.54587,             0.51488,             0.43675,             0.35661,            0.017936,           0.0036157,                0.04,            0.002056,            0.002056,            0.002056
                 144,            0.022067,           0.0041011,            0.029863,              0.6239,             0.47084,             0.44581,             0.37256,            0.017313,           0.0035705,            0.038971,           0.0020429,           0.0020429,           0.0020429
                 145,            0.021667,           0.0040887,            0.032813,             0.67674,             0.48117,             0.45328,             0.37683,            0.017548,           0.0035827,            0.038677,           0.0020315,           0.0020315,           0.0020315
                 146,            0.023181,           0.0042283,            0.028307,             0.64463,             0.49892,             0.46296,             0.38431,            0.017084,           0.0035524,            0.038296,           0.0020219,           0.0020219,           0.0020219
                 147,            0.021163,           0.0043208,            0.030496,             0.63134,             0.48871,             0.46038,             0.38307,            0.017092,            0.003499,             0.03806,            0.002014,            0.002014,            0.002014
                 148,            0.022253,           0.0041636,            0.031262,             0.67103,             0.47559,             0.47559,              0.4043,            0.017472,           0.0035007,            0.037652,           0.0020079,           0.0020079,           0.0020079
                 149,            0.022307,           0.0041161,            0.029303,             0.57111,              0.5027,             0.45597,             0.37962,            0.017922,           0.0034772,             0.03813,           0.0020035,           0.0020035,           0.0020035
