               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,             0.02832,           0.0049716,            0.037865,             0.56723,             0.50075,             0.43842,             0.34754,            0.020704,           0.0041787,            0.042253,           0.0075114,           0.0075114,           0.0075114
                 115,            0.030585,           0.0050397,            0.038439,             0.54482,             0.49413,             0.44607,             0.35278,            0.022578,           0.0043943,            0.042219,           0.0074725,           0.0074725,           0.0074725
                 116,            0.028985,             0.00498,            0.038191,             0.52093,             0.51412,             0.43444,             0.34639,            0.024608,           0.0041782,             0.04291,           0.0074335,           0.0074335,           0.0074335
                 117,            0.029954,           0.0048144,            0.036034,             0.61684,             0.47782,             0.43425,             0.34188,            0.024532,           0.0042278,            0.042817,           0.0073943,           0.0073943,           0.0073943
                 118,            0.028941,           0.0047028,            0.036211,             0.52533,             0.52982,             0.41537,             0.32604,            0.021934,           0.0041416,            0.042631,            0.007355,            0.007355,            0.007355
                 119,            0.029506,           0.0051358,            0.037493,             0.49097,             0.53714,             0.42518,             0.34029,            0.023328,           0.0040951,            0.042478,           0.0073155,           0.0073155,           0.0073155
                 120,            0.028777,           0.0048288,            0.037774,             0.44608,              0.6252,             0.43635,             0.34345,            0.021813,           0.0041942,            0.042513,           0.0072758,           0.0072758,           0.0072758
                 121,            0.027794,           0.0047783,            0.036416,             0.48643,              0.5359,             0.42239,             0.34237,            0.021134,           0.0039826,            0.042029,           0.0072361,           0.0072361,           0.0072361
                 122,            0.025976,           0.0045612,            0.034255,             0.66201,             0.47107,             0.44104,             0.34673,            0.020243,           0.0040615,            0.041144,           0.0071962,           0.0071962,           0.0071962
                 123,            0.029521,           0.0047156,            0.034764,             0.64878,             0.48972,             0.43736,             0.34254,            0.020804,           0.0042534,             0.04218,           0.0071561,           0.0071561,           0.0071561
                 124,            0.027948,           0.0048866,            0.035764,             0.53386,             0.54416,             0.44836,             0.36539,            0.023561,           0.0040943,            0.042144,            0.007116,            0.007116,            0.007116
                 125,            0.027234,           0.0045907,            0.034352,             0.65306,             0.46388,               0.456,             0.36487,            0.021954,           0.0039595,            0.041437,           0.0070757,           0.0070757,           0.0070757
                 126,            0.028631,           0.0045757,            0.035451,             0.56375,             0.48164,             0.41542,             0.32638,             0.02155,           0.0044896,            0.042225,           0.0070353,           0.0070353,           0.0070353
                 127,            0.026482,           0.0047174,            0.033991,             0.66742,             0.44094,             0.43273,             0.35958,            0.020314,           0.0041189,            0.042581,           0.0069948,           0.0069948,           0.0069948
                 128,             0.02701,           0.0047511,            0.034115,             0.63189,             0.49466,             0.45978,             0.37044,            0.020952,           0.0039759,            0.040563,           0.0069541,           0.0069541,           0.0069541
                 129,             0.02672,           0.0045705,             0.03356,             0.54165,             0.52018,             0.42815,             0.33861,            0.022581,           0.0040382,             0.04062,           0.0069134,           0.0069134,           0.0069134
                 130,            0.027586,            0.004655,            0.032468,             0.65992,             0.46226,             0.43671,             0.35006,            0.020887,           0.0040635,            0.041232,           0.0068726,           0.0068726,           0.0068726
                 131,            0.026977,           0.0045305,            0.033891,             0.67649,             0.43576,             0.43788,             0.34551,            0.022599,           0.0040769,            0.040981,           0.0068316,           0.0068316,           0.0068316
                 132,            0.026382,           0.0046061,            0.032841,             0.49175,             0.54074,             0.42712,             0.33823,            0.021864,           0.0040416,            0.042734,           0.0067906,           0.0067906,           0.0067906
                 133,              0.0278,           0.0046249,            0.034086,             0.51829,             0.53084,             0.42765,             0.34474,            0.022109,           0.0040902,            0.040772,           0.0067495,           0.0067495,           0.0067495
                 134,            0.029919,           0.0048662,            0.034043,             0.51127,             0.52916,             0.43503,             0.34954,            0.024972,           0.0040199,            0.042588,           0.0067083,           0.0067083,           0.0067083
                 135,            0.026031,           0.0049189,            0.036154,             0.45026,             0.60742,             0.43516,             0.34585,            0.019798,           0.0038545,            0.042309,           0.0066671,           0.0066671,           0.0066671
